Image Name,Category,Quality Score
ILSVRC2012_val_00036349.JPEG,"seat belt, seatbelt",0.8384068
ILSVRC2012_val_00035627.JPEG,"marimba, xylophone",0.83980566
ILSVRC2012_val_00032461.JPEG,"marimba, xylophone",0.81307584
ILSVRC2012_val_00037903.JPEG,"marimba, xylophone",0.8035193
ILSVRC2012_val_00048100.JPEG,"marimba, xylophone",0.79445267
ILSVRC2012_val_00008971.JPEG,"marimba, xylophone",0.7912549
ILSVRC2012_val_00043769.JPEG,"ruddy turnstone, Arenaria interpres",0.9119706
ILSVRC2012_val_00013603.JPEG,"ruddy turnstone, Arenaria interpres",0.8950293
ILSVRC2012_val_00016164.JPEG,"ruddy turnstone, Arenaria interpres",0.88220894
ILSVRC2012_val_00020774.JPEG,"ruddy turnstone, Arenaria interpres",0.8727858
ILSVRC2012_val_00010988.JPEG,"ruddy turnstone, Arenaria interpres",0.8702369
ILSVRC2012_val_00010236.JPEG,"studio couch, day bed",0.8311284
ILSVRC2012_val_00020419.JPEG,"studio couch, day bed",0.8282824
ILSVRC2012_val_00025377.JPEG,"studio couch, day bed",0.82338345
ILSVRC2012_val_00047922.JPEG,"studio couch, day bed",0.8230974
ILSVRC2012_val_00016616.JPEG,"studio couch, day bed",0.8212822
ILSVRC2012_val_00048638.JPEG,lotion,0.83590704
ILSVRC2012_val_00039984.JPEG,lotion,0.82126856
ILSVRC2012_val_00020928.JPEG,lotion,0.8196854
ILSVRC2012_val_00003466.JPEG,lotion,0.8154123
ILSVRC2012_val_00048985.JPEG,lotion,0.81139046
ILSVRC2012_val_00011356.JPEG,Italian greyhound,0.8902217
ILSVRC2012_val_00019216.JPEG,Italian greyhound,0.8759746
ILSVRC2012_val_00026310.JPEG,Italian greyhound,0.860192
ILSVRC2012_val_00008997.JPEG,Italian greyhound,0.8562084
ILSVRC2012_val_00049324.JPEG,Italian greyhound,0.83747125
ILSVRC2012_val_00002983.JPEG,head cabbage,0.873373
ILSVRC2012_val_00037102.JPEG,head cabbage,0.86420375
ILSVRC2012_val_00035929.JPEG,head cabbage,0.84327424
ILSVRC2012_val_00037934.JPEG,head cabbage,0.83950055
ILSVRC2012_val_00014761.JPEG,head cabbage,0.8363564
ILSVRC2012_val_00011767.JPEG,"horizontal bar, high bar",0.8771258
ILSVRC2012_val_00045214.JPEG,"horizontal bar, high bar",0.8619319
ILSVRC2012_val_00009482.JPEG,"horizontal bar, high bar",0.8228265
ILSVRC2012_val_00015296.JPEG,"horizontal bar, high bar",0.82213783
ILSVRC2012_val_00013546.JPEG,"horizontal bar, high bar",0.8132122
ILSVRC2012_val_00029545.JPEG,paper towel,0.83349454
ILSVRC2012_val_00049213.JPEG,paper towel,0.82072824
ILSVRC2012_val_00027690.JPEG,paper towel,0.8094043
ILSVRC2012_val_00040438.JPEG,paper towel,0.79770035
ILSVRC2012_val_00043048.JPEG,paper towel,0.78311884
ILSVRC2012_val_00012262.JPEG,whippet,0.89249796
ILSVRC2012_val_00043009.JPEG,whippet,0.8895666
ILSVRC2012_val_00023235.JPEG,whippet,0.8777651
ILSVRC2012_val_00036700.JPEG,whippet,0.8662935
ILSVRC2012_val_00012492.JPEG,whippet,0.85072297
ILSVRC2012_val_00019084.JPEG,plate rack,0.87114877
ILSVRC2012_val_00005375.JPEG,plate rack,0.86259604
ILSVRC2012_val_00047310.JPEG,plate rack,0.8521443
ILSVRC2012_val_00037251.JPEG,plate rack,0.8427161
ILSVRC2012_val_00027431.JPEG,plate rack,0.8209987
ILSVRC2012_val_00005638.JPEG,dome,0.8771008
ILSVRC2012_val_00043673.JPEG,dome,0.86927795
ILSVRC2012_val_00007952.JPEG,dome,0.8642628
ILSVRC2012_val_00032269.JPEG,dome,0.86351615
ILSVRC2012_val_00025220.JPEG,dome,0.8546021
ILSVRC2012_val_00034270.JPEG,cricket,0.8750008
ILSVRC2012_val_00017677.JPEG,cricket,0.85404557
ILSVRC2012_val_00021521.JPEG,cricket,0.8487101
ILSVRC2012_val_00028270.JPEG,cricket,0.8381707
ILSVRC2012_val_00047433.JPEG,cricket,0.832536
ILSVRC2012_val_00024382.JPEG,"cowboy hat, ten-gallon hat",0.88518995
ILSVRC2012_val_00038273.JPEG,"cowboy hat, ten-gallon hat",0.87308866
ILSVRC2012_val_00006020.JPEG,"cowboy hat, ten-gallon hat",0.8677958
ILSVRC2012_val_00030122.JPEG,"cowboy hat, ten-gallon hat",0.85517853
ILSVRC2012_val_00018482.JPEG,"cowboy hat, ten-gallon hat",0.8448277
ILSVRC2012_val_00014008.JPEG,bee,0.9234901
ILSVRC2012_val_00025807.JPEG,bee,0.87736267
ILSVRC2012_val_00038129.JPEG,bee,0.87279207
ILSVRC2012_val_00015172.JPEG,bee,0.85713726
ILSVRC2012_val_00022948.JPEG,bee,0.85706615
ILSVRC2012_val_00048411.JPEG,vending machine,0.84545696
ILSVRC2012_val_00019911.JPEG,vending machine,0.8334004
ILSVRC2012_val_00019168.JPEG,vending machine,0.833345
ILSVRC2012_val_00023422.JPEG,vending machine,0.8145775
ILSVRC2012_val_00034568.JPEG,vending machine,0.81384534
ILSVRC2012_val_00045359.JPEG,"motor scooter, scooter",0.8656117
ILSVRC2012_val_00016338.JPEG,"motor scooter, scooter",0.8597586
ILSVRC2012_val_00008959.JPEG,"motor scooter, scooter",0.8579321
ILSVRC2012_val_00030997.JPEG,"motor scooter, scooter",0.8537019
ILSVRC2012_val_00027886.JPEG,"motor scooter, scooter",0.8506359
ILSVRC2012_val_00015640.JPEG,"doormat, welcome mat",0.8027152
ILSVRC2012_val_00004775.JPEG,"doormat, welcome mat",0.79580814
ILSVRC2012_val_00006362.JPEG,"doormat, welcome mat",0.7932838
ILSVRC2012_val_00033239.JPEG,"doormat, welcome mat",0.7496383
ILSVRC2012_val_00030383.JPEG,"doormat, welcome mat",0.7477696
ILSVRC2012_val_00020035.JPEG,wing,0.8226863
ILSVRC2012_val_00022734.JPEG,wing,0.8093756
ILSVRC2012_val_00024937.JPEG,wing,0.80150586
ILSVRC2012_val_00018081.JPEG,wing,0.7996193
ILSVRC2012_val_00036435.JPEG,wing,0.79714507
ILSVRC2012_val_00040019.JPEG,Christmas stocking,0.8271591
ILSVRC2012_val_00044713.JPEG,Christmas stocking,0.81595606
ILSVRC2012_val_00032846.JPEG,Christmas stocking,0.8154541
ILSVRC2012_val_00045066.JPEG,Christmas stocking,0.81300646
ILSVRC2012_val_00009400.JPEG,Christmas stocking,0.7861417
ILSVRC2012_val_00041942.JPEG,ambulance,0.8620451
ILSVRC2012_val_00032472.JPEG,ambulance,0.8611488
ILSVRC2012_val_00020319.JPEG,ambulance,0.86082876
ILSVRC2012_val_00024948.JPEG,ambulance,0.8553165
ILSVRC2012_val_00003703.JPEG,ambulance,0.8514489
ILSVRC2012_val_00043626.JPEG,"pot, flowerpot",0.8630381
ILSVRC2012_val_00002437.JPEG,"pot, flowerpot",0.85453427
ILSVRC2012_val_00040601.JPEG,"pot, flowerpot",0.8525811
ILSVRC2012_val_00026175.JPEG,"pot, flowerpot",0.8398324
ILSVRC2012_val_00024716.JPEG,"pot, flowerpot",0.83812046
ILSVRC2012_val_00009132.JPEG,"American chameleon, anole, Anolis carolinensis",0.8799909
ILSVRC2012_val_00011518.JPEG,"American chameleon, anole, Anolis carolinensis",0.87995696
ILSVRC2012_val_00042070.JPEG,"American chameleon, anole, Anolis carolinensis",0.86840296
ILSVRC2012_val_00014308.JPEG,"American chameleon, anole, Anolis carolinensis",0.8585396
ILSVRC2012_val_00008669.JPEG,"American chameleon, anole, Anolis carolinensis",0.84820116
ILSVRC2012_val_00027719.JPEG,acorn squash,0.8696882
ILSVRC2012_val_00005743.JPEG,acorn squash,0.85502404
ILSVRC2012_val_00024232.JPEG,acorn squash,0.83899856
ILSVRC2012_val_00043378.JPEG,acorn squash,0.8382605
ILSVRC2012_val_00025094.JPEG,acorn squash,0.8308227
ILSVRC2012_val_00042485.JPEG,wombat,0.83531433
ILSVRC2012_val_00005865.JPEG,wombat,0.8233397
ILSVRC2012_val_00018956.JPEG,wombat,0.81821877
ILSVRC2012_val_00013845.JPEG,wombat,0.8129974
ILSVRC2012_val_00002570.JPEG,wombat,0.8091968
ILSVRC2012_val_00023239.JPEG,stingray,0.8189457
ILSVRC2012_val_00043229.JPEG,stingray,0.7983495
ILSVRC2012_val_00042534.JPEG,stingray,0.78080094
ILSVRC2012_val_00026908.JPEG,stingray,0.76319563
ILSVRC2012_val_00038215.JPEG,stingray,0.7287125
ILSVRC2012_val_00048842.JPEG,"Saint Bernard, St Bernard",0.9013995
ILSVRC2012_val_00030882.JPEG,"Saint Bernard, St Bernard",0.9013905
ILSVRC2012_val_00045060.JPEG,"Saint Bernard, St Bernard",0.8724184
ILSVRC2012_val_00048980.JPEG,"Saint Bernard, St Bernard",0.8694883
ILSVRC2012_val_00024222.JPEG,"Saint Bernard, St Bernard",0.85622394
ILSVRC2012_val_00033518.JPEG,coffeepot,0.87676495
ILSVRC2012_val_00007862.JPEG,coffeepot,0.8594804
ILSVRC2012_val_00043165.JPEG,coffeepot,0.85947853
ILSVRC2012_val_00020255.JPEG,coffeepot,0.84634733
ILSVRC2012_val_00012391.JPEG,coffeepot,0.81046695
ILSVRC2012_val_00037954.JPEG,hourglass,0.82199734
ILSVRC2012_val_00019475.JPEG,hourglass,0.7866985
ILSVRC2012_val_00033133.JPEG,hourglass,0.7811537
ILSVRC2012_val_00048860.JPEG,hourglass,0.773879
ILSVRC2012_val_00043070.JPEG,hourglass,0.76824975
ILSVRC2012_val_00048048.JPEG,overskirt,0.86534494
ILSVRC2012_val_00035692.JPEG,overskirt,0.8404018
ILSVRC2012_val_00005251.JPEG,overskirt,0.83358085
ILSVRC2012_val_00036610.JPEG,overskirt,0.8315451
ILSVRC2012_val_00022544.JPEG,overskirt,0.82819164
ILSVRC2012_val_00009620.JPEG,"pop bottle, soda bottle",0.85563725
ILSVRC2012_val_00024471.JPEG,"pop bottle, soda bottle",0.8530285
ILSVRC2012_val_00035504.JPEG,"pop bottle, soda bottle",0.84783727
ILSVRC2012_val_00017697.JPEG,"pop bottle, soda bottle",0.8336696
ILSVRC2012_val_00042367.JPEG,"pop bottle, soda bottle",0.81495714
ILSVRC2012_val_00007979.JPEG,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.8321108
ILSVRC2012_val_00023480.JPEG,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.8121779
ILSVRC2012_val_00038033.JPEG,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.7723042
ILSVRC2012_val_00039216.JPEG,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.76287717
ILSVRC2012_val_00024220.JPEG,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.7603178
ILSVRC2012_val_00034287.JPEG,"letter opener, paper knife, paperknife",0.8304453
ILSVRC2012_val_00034022.JPEG,"letter opener, paper knife, paperknife",0.82794076
ILSVRC2012_val_00022870.JPEG,"letter opener, paper knife, paperknife",0.8182869
ILSVRC2012_val_00040268.JPEG,"letter opener, paper knife, paperknife",0.8168981
ILSVRC2012_val_00017007.JPEG,"letter opener, paper knife, paperknife",0.8134933
ILSVRC2012_val_00002964.JPEG,"microphone, mike",0.8784299
ILSVRC2012_val_00031013.JPEG,"microphone, mike",0.8572188
ILSVRC2012_val_00034944.JPEG,"microphone, mike",0.82363695
ILSVRC2012_val_00019164.JPEG,"microphone, mike",0.8181379
ILSVRC2012_val_00008381.JPEG,"microphone, mike",0.81807953
ILSVRC2012_val_00042943.JPEG,"wild boar, boar, Sus scrofa",0.8350127
ILSVRC2012_val_00009353.JPEG,"wild boar, boar, Sus scrofa",0.8222312
ILSVRC2012_val_00035134.JPEG,"wild boar, boar, Sus scrofa",0.82121617
ILSVRC2012_val_00040119.JPEG,"wild boar, boar, Sus scrofa",0.8198563
ILSVRC2012_val_00018096.JPEG,"wild boar, boar, Sus scrofa",0.8191959
ILSVRC2012_val_00029873.JPEG,Model T,0.8933768
ILSVRC2012_val_00028447.JPEG,Model T,0.8806253
ILSVRC2012_val_00022145.JPEG,Model T,0.8799529
ILSVRC2012_val_00049034.JPEG,Model T,0.87109363
ILSVRC2012_val_00013544.JPEG,Model T,0.86974823
ILSVRC2012_val_00005135.JPEG,"squirrel monkey, Saimiri sciureus",0.8543235
ILSVRC2012_val_00024582.JPEG,"squirrel monkey, Saimiri sciureus",0.8118385
ILSVRC2012_val_00045893.JPEG,"squirrel monkey, Saimiri sciureus",0.80622375
ILSVRC2012_val_00004038.JPEG,"squirrel monkey, Saimiri sciureus",0.7960121
ILSVRC2012_val_00002011.JPEG,"squirrel monkey, Saimiri sciureus",0.7918769
ILSVRC2012_val_00037849.JPEG,sundial,0.8489815
ILSVRC2012_val_00012033.JPEG,sundial,0.8424908
ILSVRC2012_val_00038284.JPEG,sundial,0.834217
ILSVRC2012_val_00021790.JPEG,sundial,0.8321813
ILSVRC2012_val_00005399.JPEG,sundial,0.8308273
ILSVRC2012_val_00039409.JPEG,mink,0.82252514
ILSVRC2012_val_00041633.JPEG,mink,0.78359866
ILSVRC2012_val_00029734.JPEG,mink,0.7795706
ILSVRC2012_val_00002028.JPEG,mink,0.77430266
ILSVRC2012_val_00029822.JPEG,mink,0.7718013
ILSVRC2012_val_00003857.JPEG,"radio telescope, radio reflector",0.8634359
ILSVRC2012_val_00034132.JPEG,"radio telescope, radio reflector",0.8560844
ILSVRC2012_val_00011440.JPEG,"radio telescope, radio reflector",0.8448318
ILSVRC2012_val_00043638.JPEG,"radio telescope, radio reflector",0.842156
ILSVRC2012_val_00046250.JPEG,"radio telescope, radio reflector",0.84189284
ILSVRC2012_val_00004310.JPEG,triceratops,0.8720611
ILSVRC2012_val_00048212.JPEG,triceratops,0.8501774
ILSVRC2012_val_00044007.JPEG,triceratops,0.83822757
ILSVRC2012_val_00009035.JPEG,triceratops,0.83821
ILSVRC2012_val_00036430.JPEG,triceratops,0.8352861
ILSVRC2012_val_00031937.JPEG,shovel,0.82175493
ILSVRC2012_val_00002999.JPEG,shovel,0.8106707
ILSVRC2012_val_00048344.JPEG,shovel,0.79898125
ILSVRC2012_val_00035200.JPEG,shovel,0.797377
ILSVRC2012_val_00042715.JPEG,shovel,0.7930105
ILSVRC2012_val_00034276.JPEG,safety pin,0.83277875
ILSVRC2012_val_00047947.JPEG,safety pin,0.81089264
ILSVRC2012_val_00024308.JPEG,safety pin,0.8033612
ILSVRC2012_val_00041888.JPEG,safety pin,0.7839935
ILSVRC2012_val_00016361.JPEG,safety pin,0.7829591
ILSVRC2012_val_00021041.JPEG,packet,0.84648
ILSVRC2012_val_00027639.JPEG,packet,0.84179574
ILSVRC2012_val_00011690.JPEG,packet,0.8289172
ILSVRC2012_val_00029585.JPEG,packet,0.8253145
ILSVRC2012_val_00042662.JPEG,packet,0.824484
ILSVRC2012_val_00029124.JPEG,zebra,0.87677205
ILSVRC2012_val_00023210.JPEG,zebra,0.8565933
ILSVRC2012_val_00026486.JPEG,zebra,0.8527224
ILSVRC2012_val_00002789.JPEG,zebra,0.8480051
ILSVRC2012_val_00026458.JPEG,zebra,0.8443454
ILSVRC2012_val_00048211.JPEG,mountain tent,0.84788173
ILSVRC2012_val_00005115.JPEG,mountain tent,0.8380837
ILSVRC2012_val_00034475.JPEG,mountain tent,0.8251317
ILSVRC2012_val_00024316.JPEG,mountain tent,0.81695443
ILSVRC2012_val_00027068.JPEG,mountain tent,0.81437707
ILSVRC2012_val_00035804.JPEG,hornbill,0.8792974
ILSVRC2012_val_00035542.JPEG,hornbill,0.8523966
ILSVRC2012_val_00036988.JPEG,hornbill,0.84041345
ILSVRC2012_val_00009994.JPEG,hornbill,0.8294906
ILSVRC2012_val_00033756.JPEG,hornbill,0.8239213
ILSVRC2012_val_00033527.JPEG,volcano,0.87116456
ILSVRC2012_val_00039999.JPEG,volcano,0.84794945
ILSVRC2012_val_00048040.JPEG,volcano,0.81896657
ILSVRC2012_val_00023470.JPEG,volcano,0.80263907
ILSVRC2012_val_00036278.JPEG,volcano,0.7894055
ILSVRC2012_val_00033676.JPEG,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.8395037
ILSVRC2012_val_00039017.JPEG,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.83707905
ILSVRC2012_val_00026635.JPEG,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.8279047
ILSVRC2012_val_00049454.JPEG,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.82724506
ILSVRC2012_val_00015255.JPEG,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.81777436
ILSVRC2012_val_00032827.JPEG,fig,0.8805782
ILSVRC2012_val_00017371.JPEG,fig,0.86150235
ILSVRC2012_val_00013581.JPEG,fig,0.8597335
ILSVRC2012_val_00019372.JPEG,fig,0.8318025
ILSVRC2012_val_00025158.JPEG,fig,0.83007884
ILSVRC2012_val_00031304.JPEG,"limpkin, Aramus pictus",0.90215665
ILSVRC2012_val_00028391.JPEG,"limpkin, Aramus pictus",0.88399583
ILSVRC2012_val_00022492.JPEG,"limpkin, Aramus pictus",0.8812003
ILSVRC2012_val_00047509.JPEG,"limpkin, Aramus pictus",0.8789535
ILSVRC2012_val_00017600.JPEG,"limpkin, Aramus pictus",0.87801313
ILSVRC2012_val_00046830.JPEG,"spider web, spider's web",0.8288306
ILSVRC2012_val_00040081.JPEG,"spider web, spider's web",0.817823
ILSVRC2012_val_00008546.JPEG,"spider web, spider's web",0.7942597
ILSVRC2012_val_00011508.JPEG,"spider web, spider's web",0.79270905
ILSVRC2012_val_00029580.JPEG,"spider web, spider's web",0.7864115
ILSVRC2012_val_00042677.JPEG,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",0.8890926
ILSVRC2012_val_00026981.JPEG,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",0.84529895
ILSVRC2012_val_00032851.JPEG,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",0.83902705
ILSVRC2012_val_00046180.JPEG,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",0.8298004
ILSVRC2012_val_00043359.JPEG,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",0.8176395
ILSVRC2012_val_00028088.JPEG,syringe,0.853895
ILSVRC2012_val_00028012.JPEG,syringe,0.8040309
ILSVRC2012_val_00044057.JPEG,syringe,0.7975844
ILSVRC2012_val_00006272.JPEG,syringe,0.79387844
ILSVRC2012_val_00019973.JPEG,syringe,0.79246294
ILSVRC2012_val_00031669.JPEG,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.84732795
ILSVRC2012_val_00039616.JPEG,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.8334823
ILSVRC2012_val_00006421.JPEG,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.82533157
ILSVRC2012_val_00022963.JPEG,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.81787544
ILSVRC2012_val_00036976.JPEG,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.811723
ILSVRC2012_val_00013454.JPEG,"cornet, horn, trumpet, trump",0.8557902
ILSVRC2012_val_00037637.JPEG,"cornet, horn, trumpet, trump",0.8470166
ILSVRC2012_val_00032199.JPEG,"cornet, horn, trumpet, trump",0.82650936
ILSVRC2012_val_00008033.JPEG,"cornet, horn, trumpet, trump",0.8221444
ILSVRC2012_val_00025733.JPEG,"cornet, horn, trumpet, trump",0.82062346
ILSVRC2012_val_00026940.JPEG,"pedestal, plinth, footstall",0.8763991
ILSVRC2012_val_00021999.JPEG,"pedestal, plinth, footstall",0.8433827
ILSVRC2012_val_00009211.JPEG,"pedestal, plinth, footstall",0.8379928
ILSVRC2012_val_00044723.JPEG,"pedestal, plinth, footstall",0.8298152
ILSVRC2012_val_00027628.JPEG,"pedestal, plinth, footstall",0.8270752
ILSVRC2012_val_00042120.JPEG,Lakeland terrier,0.85784155
ILSVRC2012_val_00037033.JPEG,Lakeland terrier,0.8451697
ILSVRC2012_val_00020156.JPEG,Lakeland terrier,0.8417188
ILSVRC2012_val_00016742.JPEG,Lakeland terrier,0.83471376
ILSVRC2012_val_00038668.JPEG,Lakeland terrier,0.83427143
ILSVRC2012_val_00030589.JPEG,"theater curtain, theatre curtain",0.81208646
ILSVRC2012_val_00034027.JPEG,"theater curtain, theatre curtain",0.79334104
ILSVRC2012_val_00038177.JPEG,"theater curtain, theatre curtain",0.763496
ILSVRC2012_val_00049398.JPEG,"theater curtain, theatre curtain",0.7441367
ILSVRC2012_val_00021937.JPEG,"theater curtain, theatre curtain",0.7356004
ILSVRC2012_val_00002223.JPEG,manhole cover,0.84294814
ILSVRC2012_val_00037543.JPEG,manhole cover,0.8401782
ILSVRC2012_val_00023842.JPEG,manhole cover,0.8308333
ILSVRC2012_val_00021997.JPEG,manhole cover,0.8206155
ILSVRC2012_val_00049678.JPEG,manhole cover,0.81423557
ILSVRC2012_val_00017071.JPEG,cheeseburger,0.8552867
ILSVRC2012_val_00002226.JPEG,cheeseburger,0.85139334
ILSVRC2012_val_00043140.JPEG,cheeseburger,0.82672447
ILSVRC2012_val_00035744.JPEG,cheeseburger,0.82324046
ILSVRC2012_val_00040186.JPEG,cheeseburger,0.8191404
ILSVRC2012_val_00030240.JPEG,"Old English sheepdog, bobtail",0.8521789
ILSVRC2012_val_00002247.JPEG,"Old English sheepdog, bobtail",0.8458808
ILSVRC2012_val_00017560.JPEG,"Old English sheepdog, bobtail",0.8259767
ILSVRC2012_val_00013007.JPEG,"Old English sheepdog, bobtail",0.8172483
ILSVRC2012_val_00004361.JPEG,"Old English sheepdog, bobtail",0.8149403
ILSVRC2012_val_00005504.JPEG,"dogsled, dog sled, dog sleigh",0.8664509
ILSVRC2012_val_00012246.JPEG,"dogsled, dog sled, dog sleigh",0.8528618
ILSVRC2012_val_00002266.JPEG,"dogsled, dog sled, dog sleigh",0.83883935
ILSVRC2012_val_00044246.JPEG,"dogsled, dog sled, dog sleigh",0.83780783
ILSVRC2012_val_00049755.JPEG,"dogsled, dog sled, dog sleigh",0.8356562
ILSVRC2012_val_00038448.JPEG,"affenpinscher, monkey pinscher, monkey dog",0.8415176
ILSVRC2012_val_00002267.JPEG,"affenpinscher, monkey pinscher, monkey dog",0.800008
ILSVRC2012_val_00032850.JPEG,"affenpinscher, monkey pinscher, monkey dog",0.78949046
ILSVRC2012_val_00047479.JPEG,"affenpinscher, monkey pinscher, monkey dog",0.78330797
ILSVRC2012_val_00048288.JPEG,"affenpinscher, monkey pinscher, monkey dog",0.7830531
ILSVRC2012_val_00040087.JPEG,"Arabian camel, dromedary, Camelus dromedarius",0.8712643
ILSVRC2012_val_00029986.JPEG,"Arabian camel, dromedary, Camelus dromedarius",0.8691062
ILSVRC2012_val_00013383.JPEG,"Arabian camel, dromedary, Camelus dromedarius",0.86750686
ILSVRC2012_val_00027819.JPEG,"Arabian camel, dromedary, Camelus dromedarius",0.86238813
ILSVRC2012_val_00018774.JPEG,"Arabian camel, dromedary, Camelus dromedarius",0.8570074
ILSVRC2012_val_00049300.JPEG,obelisk,0.87887233
ILSVRC2012_val_00035318.JPEG,obelisk,0.84883356
ILSVRC2012_val_00034643.JPEG,obelisk,0.8392999
ILSVRC2012_val_00016301.JPEG,obelisk,0.8291375
ILSVRC2012_val_00047898.JPEG,obelisk,0.8285574
ILSVRC2012_val_00011565.JPEG,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.8574777
ILSVRC2012_val_00034265.JPEG,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.83493406
ILSVRC2012_val_00004637.JPEG,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.83167195
ILSVRC2012_val_00002280.JPEG,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.8314736
ILSVRC2012_val_00040557.JPEG,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.82905746
ILSVRC2012_val_00036883.JPEG,sliding door,0.8618067
ILSVRC2012_val_00041148.JPEG,sliding door,0.8536817
ILSVRC2012_val_00045707.JPEG,sliding door,0.8505218
ILSVRC2012_val_00045789.JPEG,sliding door,0.84402925
ILSVRC2012_val_00003917.JPEG,sliding door,0.83152795
ILSVRC2012_val_00026931.JPEG,"gasmask, respirator, gas helmet",0.90345126
ILSVRC2012_val_00023123.JPEG,"gasmask, respirator, gas helmet",0.89576894
ILSVRC2012_val_00026832.JPEG,"gasmask, respirator, gas helmet",0.8704117
ILSVRC2012_val_00013630.JPEG,"gasmask, respirator, gas helmet",0.8696503
ILSVRC2012_val_00043852.JPEG,"gasmask, respirator, gas helmet",0.8632923
ILSVRC2012_val_00040353.JPEG,Welsh springer spaniel,0.90430003
ILSVRC2012_val_00024075.JPEG,Welsh springer spaniel,0.877579
ILSVRC2012_val_00025869.JPEG,Welsh springer spaniel,0.87721723
ILSVRC2012_val_00002550.JPEG,Welsh springer spaniel,0.87479025
ILSVRC2012_val_00006630.JPEG,Welsh springer spaniel,0.87457186
ILSVRC2012_val_00026967.JPEG,"red-breasted merganser, Mergus serrator",0.86759907
ILSVRC2012_val_00007973.JPEG,"red-breasted merganser, Mergus serrator",0.8573784
ILSVRC2012_val_00024273.JPEG,"red-breasted merganser, Mergus serrator",0.8553346
ILSVRC2012_val_00041850.JPEG,"red-breasted merganser, Mergus serrator",0.83679175
ILSVRC2012_val_00039907.JPEG,"red-breasted merganser, Mergus serrator",0.83138424
ILSVRC2012_val_00014102.JPEG,golf ball,0.86396027
ILSVRC2012_val_00043745.JPEG,golf ball,0.8353821
ILSVRC2012_val_00035519.JPEG,golf ball,0.8268073
ILSVRC2012_val_00011581.JPEG,golf ball,0.82519996
ILSVRC2012_val_00003793.JPEG,golf ball,0.81750965
ILSVRC2012_val_00041393.JPEG,"vizsla, Hungarian pointer",0.87580246
ILSVRC2012_val_00013971.JPEG,"vizsla, Hungarian pointer",0.87104297
ILSVRC2012_val_00013430.JPEG,"vizsla, Hungarian pointer",0.86845
ILSVRC2012_val_00029514.JPEG,"vizsla, Hungarian pointer",0.8636761
ILSVRC2012_val_00043494.JPEG,"vizsla, Hungarian pointer",0.8578652
ILSVRC2012_val_00025658.JPEG,jacamar,0.86259747
ILSVRC2012_val_00044330.JPEG,jacamar,0.8580575
ILSVRC2012_val_00024916.JPEG,jacamar,0.8399235
ILSVRC2012_val_00012508.JPEG,jacamar,0.8370702
ILSVRC2012_val_00010156.JPEG,jacamar,0.8276275
ILSVRC2012_val_00040052.JPEG,"Norwegian elkhound, elkhound",0.8685538
ILSVRC2012_val_00022004.JPEG,"Norwegian elkhound, elkhound",0.86747545
ILSVRC2012_val_00002328.JPEG,"Norwegian elkhound, elkhound",0.84592617
ILSVRC2012_val_00037857.JPEG,"Norwegian elkhound, elkhound",0.84047073
ILSVRC2012_val_00024649.JPEG,"Norwegian elkhound, elkhound",0.83657837
ILSVRC2012_val_00017596.JPEG,sombrero,0.85319966
ILSVRC2012_val_00021791.JPEG,sombrero,0.8381757
ILSVRC2012_val_00026779.JPEG,sombrero,0.8301296
ILSVRC2012_val_00014823.JPEG,sombrero,0.8217868
ILSVRC2012_val_00049518.JPEG,sombrero,0.8180128
ILSVRC2012_val_00017194.JPEG,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.8816062
ILSVRC2012_val_00020011.JPEG,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.8393134
ILSVRC2012_val_00039445.JPEG,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.81273484
